"Country","City/Town","Address/Location","Latitude","Longitude","Coordinates","Location Type","ID #","Incident Reporting Date","Incident Start Date","Incident End Date","Trafficking Type","Trafficking Sub-Type","Recruitment Method","Control Method","Transportation Method","Trafficker Nationality","Trafficker Gender","Trafficker Age","Victim Nationality","Victim Gender","Victim Age","Incident Summary","URL Source Article","Info Source","BoI Name","BOI Type","BoI Location","BoI Open Hours","Data Provider","Data Source"
"Honduras","","","","","15,-86.5","Unknown","601f3c66d41f0cfe57e2e791","","","","Child Trafficking","Illicit Activities","","Minor","","","","","","","","","https://www.insightcrime.org/news/analysis/human-smuggling-costa-rica-nicaragua/","Internet/URL","","","","","","tah"
"Panama","","","","","8.9936,-79.51973","Unknown","601f3c66d41f0cfe57e2e791","","","","Child Trafficking","Illicit Activities","","Minor","","","","","","","","","https://www.insightcrime.org/news/analysis/human-smuggling-costa-rica-nicaragua/","Internet/URL","","","","","","tah"
"Uganda","","","","","1.25,32.5","Source","601f3c66d41f0cfe57e2e792","","","","Child Sexual Exploitation","Child Marriage","","Minor","","","","","","","","","https://www.ghanaweb.com/ghanahomepage/africa/four-arrested-over-child-marriage-1172773","Internet/URL","","","","","","tah"
"United States","","","","","39.25021,-116.75119","Unknown","601f3c66d41f0cfe57e2e795","","","","Child Trafficking","Sexual Servitude","","Minor","","","","","","","","","https://www.abc10.com/article/news/local/california/california-human-trafficking-crackdown/103-f555ad86-55ee-4645-ba85-a823d97840b0","Internet/URL","","","","","","tah"
"United States","","","","","34.05223,-118.24368","Arrest","601f3c66d41f0cfe57e2e795","","","","Child Trafficking","Sexual Servitude","","Minor","","","","","","","","","https://www.abc10.com/article/news/local/california/california-human-trafficking-crackdown/103-f555ad86-55ee-4645-ba85-a823d97840b0","Internet/URL","","","","","","tah"
"United States","","","","","37.25022,-119.75126","Rescued","601f3c66d41f0cfe57e2e795","","","","Child Trafficking","Sexual Servitude","","Minor","","","","","","","","","https://www.abc10.com/article/news/local/california/california-human-trafficking-crackdown/103-f555ad86-55ee-4645-ba85-a823d97840b0","Internet/URL","","","","","","tah"
"United States","","","","","36.74773,-119.77237","Rescued","601f3c66d41f0cfe57e2e797","","","","Child Sexual Exploitation","Personal Sexual Servitude","","Sexual Abuse","","","","","","","","","https://abc30.com/fresno-man-accused-of-raping-15-year-old-parlier-girl-human-trafficking/10315603/","Internet/URL","","","","","","tah"
"United States","","","","","40.95977,-74.07441","Source","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.8976,-74.01597","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.76121,-73.86514","Arrest","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.74843,-74.16181","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.9276,-73.99736","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.78788,-74.01431","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.80427,-74.01208","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","43.00035,-75.4999","Target","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.16706,-74.49987","Target","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","41.15243,-74.02409","Source","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.90399,-74.11848","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.88593,-74.04347","Arrest","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.5726,-74.49265","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.65749,-73.83875","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"Mexico","","","","","19.01956,-98.14999","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.74705,-73.86014","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.77955,-74.02375","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","42.61396,-76.82246","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"Mexico","","","","","19.86895,-98.15504","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.89288,-73.97264","Arrest","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","43.08534,-77.94223","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","42.25286,-73.79096","Unknown","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","28.75054,-82.5001","Reference","601f3c66d41f0cfe57e2e799","","","","Child Trafficking","Illicit Activities","","Forced","","","","","","","","","https://www.tapinto.net/articles/bergen-county-authorities-uncover-international-human-trafficking-and-prostitution-ring","Internet/URL","","","","","","tah"
"United States","","","","","40.95977,-74.07441","Arrest","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"United States","","","","","40.16706,-74.49987","Target","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"United States","","","","","40.78788,-74.01431","Trafficker_Origin_Nationality","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"United States","","","","","40.76955,-74.02042","Trafficker_Origin_Nationality","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"United States","","","","","40.73094,-74.07594","Trafficker_Origin_Nationality","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"United States","","","","","43.00035,-75.4999","Trafficker_Origin_Nationality","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"United States","","","","","40.80427,-74.01208","Trafficker_Origin_Nationality","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"United States","","","","","41.15243,-74.02409","Source","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"United States","","","","","40.85677,-74.12848","Trafficker_Origin_Nationality","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"United States","","","","","40.5726,-74.49265","Trafficker_Origin_Nationality","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"Mexico","","","","","19.01956,-98.14999","Unknown","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"Spain","","","","","43.47225,-3.81994","Unknown","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"United States","","","","","37.30689,-121.99774","Trafficker_Origin_Nationality","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"United States","","","","","40.65749,-73.83875","Trafficker_Origin_Nationality","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
"United States","","","","","40.77955,-74.02375","Trafficker_Origin_Nationality","601f3c66d41f0cfe57e2e79a","","","","Sexual Exploitation","Prostitution/Brothel/Escort Agency","","Minor","","","","","","","","","https://hudsonreporter.com/2021/02/05/human-trafficking-and-prostitution-ring-busted/","Internet/URL","","","","","","tah"
